iso3c,week_count,human_development_index,v2x_libdem,v2x_freexp_altinf,median_age,aged_70_older,life_expectancy,area_ifr,log_gdp_ppp,Stringency_revised,DV_Standardized,Stringency_Treat,countryN,partialnew_D,competenew_D,daily_tests_per_100k_LOG,pop.2020_LOG
DNK,40,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.418367347,-0.18959998,0,63,0,0,8.582086135,15.57202326
DNK,41,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.285714286,0.047399995,0,63,0,0,8.40872354,15.57202326
DNK,42,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.25170068,0.967799896,0,63,0,0,8.4553158,15.57202326
DNK,43,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.256802721,1.480199842,0,63,1,0,8.836829115,15.57202326
DNK,44,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.261904762,0.56039994,0,63,0,0,8.962224612,15.57202326
DNK,45,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.445578231,-0.616799934,0,63,0,0,9.044855145,15.57202326
DNK,46,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.404761905,1.02479989,0,63,0,0,9.057690067,15.57202326
DNK,47,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.350340136,0.09779999,0,63,0,0,9.079205858,15.57202326
DNK,48,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.357142857,1.071599885,0,63,0,0,9.099362189,15.57202326
DNK,49,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.452380952,4.661999501,0,63,0,0,9.270728431,15.57202326
DNK,50,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.523809524,3.7355996,0,63,0,0,9.499663305,15.57202326
DNK,51,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.523809524,-2.942399685,0,63,0,0,9.610006847,15.57202326
DNK,52,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.523809524,-1.909199796,0,63,0,0,8.87544815,15.57202326
DOM,3,0.756,0.84,0.958,28.1,4.458,74.08,0.357557461,-11.18012557,0,0,0,64,0,0,NA,16.19948244
DOM,4,0.756,0.84,0.958,28.1,4.458,74.08,0.357557461,-11.18012557,0,0,0,64,0,0,NA,16.19948244
DOM,5,0.756,0.84,0.958,28.1,4.458,74.08,0.357557461,-11.18012557,0,0,0,64,0,0,NA,16.19948244
DOM,6,0.756,0.84,0.958,28.1,4.458,74.08,0.357557461,-11.18012557,0,0,0,64,0,0,NA,16.19948244
DOM,7,0.756,0.84,0.958,28.1,4.458,74.08,0.357557461,-11.18012557,0,0,0,64,0,0,NA,16.19948244
DOM,8,0.756,0.84,0.958,28.1,4.458,74.08,0.357557461,-11.18012557,0,0,0,64,0,0,NA,16.19948244
DOM,9,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0,0.000640736,0,64,0,0,NA,16.19948244
DOM,10,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0,0.002242576,0,64,0,0,NA,16.19948244
DOM,11,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.421768707,0.029473857,1,64,0,1,NA,16.19948244
DOM,12,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.904761905,0.162106214,1,64,0,0,NA,16.19948244
DOM,13,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.904761905,0.051899618,0,64,0,1,3.112376335,16.19948244
DOM,14,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.904761905,0.160824742,0,64,0,0,3.395227232,16.19948244
DOM,15,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.911564626,0.097712243,0,64,0,0,3.892295597,16.19948244
DOM,16,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.952380952,0.00480552,0,64,0,0,4.136207322,16.19948244
DOM,17,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.986394558,0.019542449,0,64,0,0,4.285145425,16.19948244
DOM,18,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,1,0.208879943,0,64,0,0,4.543193791,16.19948244
DOM,19,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,1,-0.024347969,0,64,0,0,4.639430821,16.19948244
DOM,20,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.891156463,0.026910913,0,64,0,0,4.792817675,16.19948244
DOM,21,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.833333333,0.055744034,0,64,0,0,4.819805594,16.19948244
DOM,22,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.833333333,-0.063753234,0,64,0,0,4.810464969,16.19948244
DOM,23,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.833333333,0.349201132,0,64,0,0,4.876269581,16.19948244
DOM,24,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.833333333,-0.05478293,0,64,0,0,4.919467494,16.19948244
DOM,25,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.833333333,0.523801698,0,64,0,0,5.168895129,16.19948244
DOM,26,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.785714286,0.23194644,0,64,0,0,5.256391647,16.19948244
DOM,27,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.785714286,0.437302335,0,64,0,0,5.287622006,16.19948244
DOM,28,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.785714286,0.472542816,0,64,0,0,5.366427589,16.19948244
DOM,29,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.826530612,0.311397707,0,64,0,0,5.448875285,16.19948244
DOM,30,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.833333333,0.365860269,0,64,0,0,5.560378428,16.19948244
DOM,31,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.833333333,-1.011081443,0,64,0,0,5.492135129,16.19948244
DOM,32,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.833333333,-0.190939335,0,64,0,0,5.523790082,16.19948244
DOM,33,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.833333333,-0.560964387,0,64,0,0,5.497588035,16.19948244
DOM,34,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.833333333,-0.59107898,0,64,0,0,5.356388126,16.19948244
DOM,35,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.833333333,0.600049285,0,64,0,0,5.365436786,16.19948244
DOM,36,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.833333333,-0.233227912,0,64,0,0,5.490272825,16.19948244
DOM,37,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.833333333,0.093547459,0,64,0,0,5.472231494,16.19948244
DOM,38,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.833333333,-0.432817183,0,64,0,0,5.454213693,16.19948244
DOM,39,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.833333333,-0.092265987,0,64,0,0,5.338307149,16.19948244
DOM,40,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.75170068,0.358491804,0,64,0,0,5.451528279,16.19948244
DOM,41,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.69047619,-0.377073149,0,64,0,0,5.433975571,16.19948244
DOM,42,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.69047619,0.058306978,0,64,0,0,5.386546762,16.19948244
DOM,43,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.69047619,-0.029794225,0,64,0,0,5.557608245,16.19948244
DOM,44,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.69047619,-0.119497268,0,64,0,0,5.582684186,16.19948244
DOM,45,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.664965986,0.305310714,0,64,0,0,5.381597199,16.19948244
DOM,46,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.654761905,0.309155131,0,64,0,0,5.611166204,16.19948244
DOM,47,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.654761905,0.108284388,0,64,0,0,5.728196105,16.19948244
DOM,48,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.654761905,0.038123793,0,64,0,0,5.770729481,16.19948244
DOM,49,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.654761905,0.297301514,0,64,0,0,5.893007894,16.19948244
DOM,50,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.654761905,-0.144485973,0,64,0,0,5.762331526,16.19948244
DOM,51,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.654761905,0.447554111,0,64,1,0,5.804994982,16.19948244
DOM,52,0.756,0.322,0.819,27.6,4.419,74.08,0.362921992,-10.90756048,0.654761905,0.047734834,0,64,0,0,5.160518944,16.19948244
DZA,3,0.748,0.176,0.616,25.3,2.891,76.88,0.245231752,-13.18833921,0,0,0,65,0,0,NA,17.59630906
DZA,4,0.748,0.176,0.616,25.3,2.891,76.88,0.245231752,-13.18833921,0,0,0,65,0,0,NA,17.59630906
DZA,5,0.748,0.176,0.616,25.3,2.891,76.88,0.245231752,-13.18833921,0,0,0,65,0,0,NA,17.59630906
DZA,6,0.748,0.176,0.616,25.3,2.891,76.88,0.245231752,-13.18833921,0,0,0,65,0,0,NA,17.59630906
DZA,7,0.748,0.176,0.616,25.3,2.891,76.88,0.245231752,-13.18833921,0,0,0,65,0,0,NA,17.59630906
DZA,8,0.748,0.176,0.616,25.3,2.891,76.88,0.245231752,-13.18833921,0,7.93E-05,0,65,0,0,NA,17.59630906
DZA,9,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0,0.001188793,0,65,0,0,NA,17.59630906
DZA,10,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.163265306,0.000317012,0,65,1,0,NA,17.59630906
DZA,11,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.285714286,0.006498736,0,65,1,0,NA,17.59630906
DZA,12,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.734693878,0.016880863,1,65,0,0,NA,17.59630906
DZA,13,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.972789116,0.038199888,0,65,0,0,NA,17.59630906
DZA,14,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,1,-0.017673392,0,65,0,0,NA,17.59630906
DZA,15,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,1,0.010699139,0,65,0,0,NA,17.59630906
DZA,16,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.921768707,0.001030287,0,65,0,0,NA,17.59630906
DZA,17,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.726190476,0.025123163,0,65,0,0,NA,17.59630906
DZA,18,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.726190476,0.017752645,0,65,0,0,NA,17.59630906
DZA,19,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.767006803,0,0,65,0,0,NA,17.59630906
DZA,20,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.726190476,0.002298334,0,65,0,0,NA,17.59630906
DZA,21,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.726190476,-0.010936897,0,65,0,0,NA,17.59630906
DZA,22,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.726190476,-0.029402818,0,65,0,0,NA,17.59630906
DZA,23,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.726190476,-0.001822816,0,65,0,0,NA,17.59630906
DZA,24,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.583333333,0.004834426,0,65,0,0,NA,17.59630906
DZA,25,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.583333333,0.040894486,0,65,0,0,NA,17.59630906
DZA,26,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.583333333,0.094707191,0,65,0,0,NA,17.59630906
DZA,27,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.62414966,0.053891958,0,65,0,0,NA,17.59630906
DZA,28,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.726190476,0.04953305,0,65,0,0,NA,17.59630906
DZA,29,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.726190476,0.029957588,0,65,0,0,NA,17.59630906
DZA,30,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.756802721,-0.002298334,0,65,0,0,NA,17.59630906
DZA,31,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.782312925,-0.035109026,0,65,0,0,NA,17.59630906
DZA,32,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.87414966,-0.024013622,0,65,0,0,NA,17.59630906
DZA,33,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.792517007,-0.040022704,0,65,0,0,NA,17.59630906
DZA,34,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.833333333,-0.017594139,0,65,0,0,NA,17.59630906
DZA,35,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.799319728,-0.033523968,0,65,0,0,NA,17.59630906
DZA,36,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.785714286,-0.028055519,0,65,0,0,NA,17.59630906
DZA,37,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.785714286,-0.025360921,0,65,0,0,NA,17.59630906
DZA,38,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.785714286,-0.025757186,0,65,0,0,NA,17.59630906
DZA,39,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.785714286,-0.016643105,0,65,0,0,NA,17.59630906
DZA,40,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.785714286,-0.010778392,0,65,0,0,NA,17.59630906
DZA,41,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.785714286,0.025202416,0,65,0,0,NA,17.59630906
DZA,42,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.765306122,0.032810692,0,65,0,0,NA,17.59630906
DZA,43,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.738095238,0.030512359,0,65,0,0,NA,17.59630906
DZA,44,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.710884354,0.109131215,0,65,0,0,NA,17.59630906
DZA,45,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.69047619,0.158426506,0,65,0,0,NA,17.59630906
DZA,46,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.738095238,0.120226618,0,65,0,0,NA,17.59630906
DZA,47,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.738095238,0.038279141,0,65,0,0,NA,17.59630906
DZA,48,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.738095238,-0.090982306,0,65,0,0,NA,17.59630906
DZA,49,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.738095238,-0.170710703,0,65,0,0,NA,17.59630906
DZA,50,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.738095238,-0.078698109,0,65,0,0,NA,17.59630906
DZA,51,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.738095238,-0.005309943,0,65,0,0,NA,17.59630906
DZA,52,0.748,0.119,0.546,29.1,3.857,76.88,0.31602814,-11.13740198,0.738095238,-0.061341729,0,65,0,0,NA,17.59630906
ECU,3,0.759,0.813,0.947,19.3,2.171,77.01,0.197998276,-10.17549684,0,0,0,66,0,0,NA,16.68585306
ECU,4,0.759,0.813,0.947,19.3,2.171,77.01,0.197998276,-10.17549684,0,0,0,66,0,0,NA,16.68585306
ECU,5,0.759,0.813,0.947,19.3,2.171,77.01,0.197998276,-10.17549684,0,0,0,66,0,0,NA,16.68585306
ECU,6,0.759,0.813,0.947,19.3,2.171,77.01,0.197998276,-10.17549684,0,0,0,66,0,0,NA,16.68585306
ECU,7,0.759,0.813,0.947,19.3,2.171,77.01,0.197998276,-10.17549684,0,0,0,66,0,0,NA,16.68585306
ECU,8,0.759,0.813,0.947,19.3,2.171,77.01,0.197998276,-10.17549684,0,0,0,66,0,0,NA,16.68585306
ECU,9,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0,0.002560734,0,66,0,0,NA,16.68585306
ECU,10,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.081632653,0.000393959,0,66,0,0,NA,16.68585306
ECU,11,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.777210884,0.091201516,1,66,0,1,NA,16.68585306
ECU,12,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.916666667,0.165265814,0,66,0,0,NA,16.68585306
ECU,13,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.916666667,0.064018343,0,66,0,0,2.748608034,16.68585306
ECU,14,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.916666667,0.42350596,0,66,0,0,3.203162753,16.68585306
ECU,15,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.916666667,-0.39927748,0,66,0,0,3.511135046,16.68585306
ECU,16,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.916666667,2.350359591,0,66,0,0,3.618558429,16.68585306
ECU,17,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.916666667,-1.763360632,0,66,0,1,4.176652841,16.68585306
ECU,18,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.916666667,-0.064609281,0,66,0,0,3.995339998,16.68585306
ECU,19,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.916666667,-0.696322591,0,66,0,0,3.059512561,16.68585306
ECU,20,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.916666667,0.514707477,0,66,0,0,4.102170021,16.68585306
ECU,21,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.916666667,-0.232829788,0,66,0,0,4.032802162,16.68585306
ECU,22,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.916666667,0.363230228,0,66,1,0,3.901478497,16.68585306
ECU,23,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.916666667,-0.104202164,0,66,0,0,4.001059945,16.68585306
ECU,24,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.903061224,-0.049835818,0,66,0,0,4.0584891,16.68585306
ECU,25,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.869047619,0.28916593,0,66,0,0,4.077882707,16.68585306
ECU,26,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.869047619,0.417202616,0,66,0,0,4.30261915,16.68585306
ECU,27,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.869047619,-0.253512638,0,66,0,0,4.324994842,16.68585306
ECU,28,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.869047619,0.098292779,0,66,0,0,4.4035825,16.68585306
ECU,29,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.863945578,0.094747147,0,66,0,0,4.477858851,16.68585306
ECU,30,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.833333333,-0.090216619,0,66,0,0,4.468935416,16.68585306
ECU,31,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.833333333,0.225344567,0,66,0,0,4.484787285,16.68585306
ECU,32,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.833333333,-0.044123412,0,66,0,0,4.709234168,16.68585306
ECU,33,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.833333333,-0.140840354,0,66,0,0,4.730509953,16.68585306
ECU,34,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.833333333,-0.115036038,0,66,0,0,4.582871682,16.68585306
ECU,35,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.833333333,-0.133552112,0,66,0,0,4.417286533,16.68585306
ECU,36,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.833333333,-1.012277735,0,66,0,0,4.537399873,16.68585306
ECU,37,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.537414966,1.492119837,0,66,0,0,4.93623176,16.68585306
ECU,38,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.488095238,0.1548259,0,66,0,0,5.100777778,16.68585306
ECU,39,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.488095238,-0.392186217,0,66,0,0,5.027697186,16.68585306
ECU,40,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.488095238,0.021076808,0,66,0,0,4.930639566,16.68585306
ECU,41,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.488095238,-0.173932913,0,66,0,0,4.91363123,16.68585306
ECU,42,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.488095238,0.314773267,0,66,0,0,5.03730909,16.68585306
ECU,43,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.488095238,0.27301361,0,66,0,0,5.470733841,16.68585306
ECU,44,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.488095238,-0.646880732,0,66,0,0,5.047776557,16.68585306
ECU,45,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.488095238,0.16684165,0,66,0,0,5.008002279,16.68585306
ECU,46,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.488095238,-0.175705729,0,66,0,0,4.913589594,16.68585306
ECU,47,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.488095238,0.154431941,0,66,0,0,5.121926138,16.68585306
ECU,48,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.513605442,0.088443803,0,66,0,0,5.208965687,16.68585306
ECU,49,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.523809524,-0.462704884,0,66,0,0,4.793816404,16.68585306
ECU,50,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.523809524,0.051805613,0,66,0,0,4.716765244,16.68585306
ECU,51,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.727891156,-0.205252656,0,66,0,0,4.734352753,16.68585306
ECU,52,0.759,0.502,0.809,28.1,4.458,77.01,0.357557461,-11.42806607,0.761904762,0.371306389,0,66,0,0,4.28863831,16.68585306
EGY,3,0.707,0.31,0.552,45.5,13.799,71.99,0.977515229,-10.30252725,0,0,0,67,0,0,NA,18.44375647
EGY,4,0.707,0.31,0.552,45.5,13.799,71.99,0.977515229,-10.30252725,0,0,0,67,0,0,NA,18.44375647
EGY,5,0.707,0.31,0.552,45.5,13.799,71.99,0.977515229,-10.30252725,0,0,0,67,0,0,NA,18.44375647
EGY,6,0.707,0.31,0.552,45.5,13.799,71.99,0.977515229,-10.30252725,0,3.40E-05,0,67,0,0,NA,18.44375647
EGY,7,0.707,0.31,0.552,45.5,13.799,71.99,0.977515229,-10.30252725,0,-3.40E-05,0,67,0,0,NA,18.44375647
EGY,8,0.707,0.31,0.552,45.5,13.799,71.99,0.977515229,-10.30252725,0,0,0,67,0,0,NA,18.44375647
EGY,9,0.707,0.126,0.177,25.3,2.891,71.99,0.245231752,-11.18012557,0,0.000475446,0,67,1,0,NA,18.44375647
EGY,10,0.707,0.126,0.177,25.3,2.891,71.99,0.245231752,-11.18012557,0,0.002716835,0,67,0,0,NA,18.44375647
EGY,11,0.707,0.126,0.177,25.3,2.891,71.99,0.245231752,-11.18012557,0.244897959,0.0030904,0,67,1,0,NA,18.44375647
EGY,12,0.707,0.126,0.177,25.3,2.891,71.99,0.245231752,-11.18012557,0.619047619,0.003294163,1,67,0,0,NA,18.44375647
EGY,13,0.707,0.126,0.177,25.3,2.891,71.99,0.245231752,-11.18012557,0.797619048,0.007199613,0,67,0,0,NA,18.44375647
EGY,14,0.707,0.126,0.177,25.3,2.891,71.99,0.245231752,-11.18012557,0.797619048,0.012735165,0,67,0,0,NA,18.44375647
EGY,15,0.707,0.126,0.177,25.3,2.891,71.99,0.245231752,-11.18012557,0.797619048,0.007607139,0,67,0,0,NA,18.44375647
EGY,16,0.707,0.126,0.177,25.3,2.891,71.99,0.245231752,-11.18012557,0.797619048,0.006588326,0,67,0,0,NA,18.44375647
EGY,17,0.707,0.126,0.177,25.3,2.891,71.99,0.245231752,-11.18012557,0.797619048,0.019934779,0,67,0,0,NA,18.44375647
EGY,18,0.707,0.126,0.177,25.3,2.891,71.99,0.245231752,-11.18012557,0.797619048,0.030462515,0,67,0,0,NA,18.44375647
EGY,19,0.707,0.126,0.177,25.3,2.891,71.99,0.245231752,-11.18012557,0.797619048,-0.000543367,0,67,0,0,NA,18.44375647
EGY,20,0.707,0.126,0.177,25.3,2.891,71.99,0.245231752,-11.18012557,0.797619048,0.069245339,0,67,0,0,NA,18.44375647
EGY,21,0.707,0.126,0.177,25.3,2.891,71.99,0.245231752,-11.18012557,0.797619048,0.072743264,0,67,0,0,NA,18.44375647
EGY,22,0.707,0.126,0.177,25.3,2.891,71.99,0.245231752,-11.18012557,0.797619048,0.075629902,0,67,0,0,NA,18.44375647
EGY,23,0.707,0.126,0.177,25.3,2.891,71.99,0.245231752,-11.18012557,0.630952381,0.040922331,0,67,0,0,NA,18.44375647
EGY,24,0.707,0.126,0.177,25.3,2.891,71.99,0.245231752,-11.18012557,0.630952381,0.013923781,0,67,0,0,NA,18.44375647
EGY,25,0.707,0.126,0.177,25.3,2.891,71.99,0.245231752,-11.18012557,0.630952381,-0.02081775,0,67,0,0,NA,18.44375647
EGY,26,0.707,0.126,0.177,25.3,2.891,71.99,0.245231752,-11.18012557,0.630952381,-0.001799903,0,67,0,0,NA,18.44375647
EGY,27,0.707,0.126,0.177,25.3,2.891,71.99,0.245231752,-11.18012557,0.630952381,-0.101507757,0,67,0,0,NA,18.44375647
EGY,28,0.707,0.126,0.177,25.3,2.891,71.99,0.245231752,-11.18012557,0.630952381,-0.037662129,0,67,0,0,NA,18.44375647
EGY,29,0.707,0.126,0.177,25.3,2.891,71.99,0.245231752,-11.18012557,0.630952381,-0.054438586,0,67,0,0,NA,18.44375647
